                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                0.83067,                 0.3909,                 1.0885,                0.85433,                 0.8621,                0.78667,                0.66372,                0.65499,                 1.2925,                0.93211,               0.008845,               0.008845,               0.008845
                     38,                0.83366,                0.38902,                 1.0991,                0.84887,                0.85521,                0.80636,                0.67501,                0.67194,                 1.1596,                0.95327,               0.008812,               0.008812,               0.008812
                     39,                0.83206,                0.39149,                 1.0923,                0.84683,                 0.8558,                0.78031,                0.65838,                0.65766,                 1.5378,                0.93651,               0.008779,               0.008779,               0.008779
                     40,                0.82407,                0.38785,                 1.0916,                0.85001,                0.85636,                0.79286,                0.67809,                0.62536,                 1.3286,                0.92158,               0.008746,               0.008746,               0.008746
                     41,                0.81805,                0.38589,                 1.0848,                0.83996,                0.85551,                0.77917,                0.65555,                0.66115,                 1.4799,                0.94689,               0.008713,               0.008713,               0.008713
                     42,                0.82948,                0.38962,                 1.1022,                  0.852,                  0.862,                0.81267,                0.69405,                0.64283,                 1.2663,                0.93759,                0.00868,                0.00868,                0.00868
                     43,                0.81807,                0.38515,                 1.0876,                0.85517,                0.85996,                0.80197,                0.68512,                0.63613,                 1.2073,                0.92881,               0.008647,               0.008647,               0.008647
                     44,                0.81013,                0.38316,                  1.079,                0.84649,                0.86541,                0.80154,                0.67991,                0.63339,                 1.1183,                0.93455,               0.008614,               0.008614,               0.008614
                     45,                0.80102,                0.37847,                 1.0781,                0.85206,                0.85905,                 0.7933,                0.67252,                0.63271,                 1.1509,                0.93031,               0.008581,               0.008581,               0.008581
                     46,                0.80935,                0.37827,                 1.0851,                0.85174,                0.86221,                0.81036,                0.69768,                 0.6293,                 1.2026,                0.92507,               0.008548,               0.008548,               0.008548
                     47,                0.80685,                0.37746,                 1.0783,                0.85338,                 0.8593,                 0.8022,                0.68484,                0.63149,                 1.2335,                0.92418,               0.008515,               0.008515,               0.008515
                     48,                0.79452,                0.37735,                 1.0726,                 0.8551,                0.86031,                0.79957,                0.67464,                0.65522,                 1.1775,                0.93778,               0.008482,               0.008482,               0.008482
                     49,                0.80139,                0.38074,                 1.0748,                0.84923,                0.86443,                0.81077,                0.69498,                0.62487,                 1.1894,                0.92941,               0.008449,               0.008449,               0.008449
                     50,                0.79398,                0.37909,                 1.0641,                  0.853,                0.86599,                0.81555,                0.70106,                0.63791,                 1.1734,                 0.9282,               0.008416,               0.008416,               0.008416
                     51,                0.80046,                 0.3819,                 1.0703,                0.85034,                0.86325,                0.80682,                0.68621,                0.62715,                 1.2153,                0.92454,               0.008383,               0.008383,               0.008383
                     52,                0.78941,                0.37554,                 1.0582,                0.85178,                0.86061,                0.80415,                0.67975,                0.65739,                 1.2203,                0.93801,                0.00835,                0.00835,                0.00835
                     53,                0.77418,                0.36822,                 1.0587,                0.84832,                  0.862,                0.79255,                0.68081,                0.61137,                 1.2403,                 0.9187,               0.008317,               0.008317,               0.008317
                     54,                0.78676,                0.37311,                 1.0625,                0.84505,                0.86773,                0.78899,                0.66939,                0.62737,                  1.165,                0.92417,               0.008284,               0.008284,               0.008284
                     55,                0.78798,                0.37987,                 1.0678,                0.85315,                0.85702,                0.81036,                0.68734,                0.66118,                 1.2138,                0.93692,               0.008251,               0.008251,               0.008251
                     56,                0.78234,                0.37193,                 1.0603,                0.85168,                0.86144,                0.80312,                0.68376,                0.62719,                  1.238,                0.92193,               0.008218,               0.008218,               0.008218
                     57,                 0.7855,                0.37286,                 1.0595,                0.84745,                0.86294,                0.80429,                0.69329,                0.61511,                  1.312,                0.92218,               0.008185,               0.008185,               0.008185
                     58,                0.78429,                0.37134,                 1.0543,                0.85036,                0.85916,                0.79812,                0.67998,                0.63314,                 1.3204,                0.93281,               0.008152,               0.008152,               0.008152
                     59,                0.77656,                0.37062,                 1.0498,                0.85264,                0.85899,                0.81668,                0.69722,                0.62893,                 1.2198,                0.92486,               0.008119,               0.008119,               0.008119
                     60,                0.77131,                0.36604,                 1.0512,                 0.8502,                0.86558,                0.80289,                0.68903,                0.61455,                 1.2245,                0.91999,               0.008086,               0.008086,               0.008086
                     61,                0.76749,                0.36348,                 1.0471,                0.85118,                0.85916,                0.78414,                0.66788,                0.61685,                 1.2938,                0.92472,               0.008053,               0.008053,               0.008053
                     62,                0.76768,                0.36242,                 1.0466,                0.85036,                0.86091,                0.80001,                0.67948,                0.64892,                  1.292,                0.94666,                0.00802,                0.00802,                0.00802
                     63,                0.76462,                0.36247,                 1.0469,                0.84709,                0.86409,                0.77349,                0.65158,                0.64218,                 1.3417,                0.94558,               0.007987,               0.007987,               0.007987
                     64,                0.76094,                0.35921,                  1.053,                0.85014,                0.85899,                0.80398,                0.69189,                0.61731,                 1.1824,                0.92179,               0.007954,               0.007954,               0.007954
                     65,                0.77368,                0.36786,                 1.0562,                0.85146,                0.86259,                0.79011,                0.67454,                0.61649,                  1.317,                 0.9276,               0.007921,               0.007921,               0.007921
                     66,                0.76304,                0.36122,                 1.0542,                0.85022,                0.85372,                0.81029,                0.69585,                0.61356,                 1.1144,                0.92625,               0.007888,               0.007888,               0.007888
                     67,                0.75833,                0.36176,                 1.0523,                0.85145,                0.85943,                0.80214,                0.69019,                0.61759,                 1.1948,                0.92145,               0.007855,               0.007855,               0.007855
                     68,                0.77206,                0.36484,                 1.0606,                0.85203,                0.86614,                0.79919,                0.68531,                0.61284,                 1.1625,                0.93013,               0.007822,               0.007822,               0.007822
                     69,                0.75114,                0.36329,                 1.0387,                0.85184,                0.86181,                0.80267,                0.69598,                0.61272,                 1.1687,                0.91789,               0.007789,               0.007789,               0.007789
                     70,                0.75807,                 0.3615,                  1.044,                0.84827,                 0.8607,                0.80372,                0.69829,                0.61437,                 1.2451,                0.92365,               0.007756,               0.007756,               0.007756
                     71,                0.74964,                0.36009,                 1.0343,                0.85131,                 0.8615,                0.80553,                0.69008,                0.63385,                 1.2309,                0.93465,               0.007723,               0.007723,               0.007723
                     72,                 0.7502,                0.36435,                 1.0405,                0.84703,                0.86336,                0.79886,                0.68302,                0.61554,                 1.5342,                0.93216,                0.00769,                0.00769,                0.00769
                     73,                0.75695,                0.36416,                 1.0426,                0.85065,                0.86403,                0.79534,                0.68544,                0.60858,                 1.2586,                0.92382,               0.007657,               0.007657,               0.007657
                     74,                0.75457,                0.35976,                 1.0358,                0.85331,                 0.8636,                0.80941,                0.70417,                 0.6002,                 1.2432,                0.91854,               0.007624,               0.007624,               0.007624
                     75,                0.74359,                0.35231,                 1.0324,                0.85252,                0.85965,                0.81641,                0.71182,                0.58741,                 1.2633,                 0.9162,               0.007591,               0.007591,               0.007591
                     76,                0.73904,                0.35411,                 1.0416,                0.85086,                0.86272,                0.80341,                0.69213,                0.58934,                 1.2019,                0.91023,               0.007558,               0.007558,               0.007558
                     77,                0.73931,                0.35659,                 1.0444,                 0.8543,                0.86124,                0.81168,                 0.7083,                0.59746,                 1.2384,                0.91011,               0.007525,               0.007525,               0.007525
                     78,                0.73281,                0.35258,                 1.0343,                0.85318,                0.85933,                0.79413,                0.68766,                0.58536,                 1.2023,                 0.9091,               0.007492,               0.007492,               0.007492
                     79,                0.73915,                 0.3508,                 1.0397,                 0.8552,                0.86174,                0.80666,                0.69551,                0.61141,                 1.1706,                0.91676,               0.007459,               0.007459,               0.007459
                     80,                0.73146,                0.35108,                 1.0241,                0.85585,                0.86445,                0.79385,                0.69155,                0.59146,                 1.2088,                0.91326,               0.007426,               0.007426,               0.007426
                     81,                 0.7282,                0.35014,                  1.025,                0.85337,                 0.8621,                0.79404,                0.68966,                0.59067,                 1.2523,                0.91648,               0.007393,               0.007393,               0.007393
                     82,                0.72951,                0.35217,                 1.0325,                0.85284,                0.86364,                0.80398,                0.70031,                0.58608,                 1.2227,                0.90842,                0.00736,                0.00736,                0.00736
                     83,                0.71682,                0.34915,                 1.0263,                0.85357,                0.86271,                0.79915,                0.69462,                0.58749,                 1.3072,                0.91444,               0.007327,               0.007327,               0.007327
                     84,                0.71835,                0.34638,                 1.0204,                0.85532,                 0.8598,                0.81015,                0.71001,                0.56715,                 1.1754,                0.89993,               0.007294,               0.007294,               0.007294
                     85,                0.72395,                0.34997,                 1.0284,                0.85208,                0.85849,                0.80343,                0.70469,                 0.5732,                 1.2059,                 0.9066,               0.007261,               0.007261,               0.007261
                     86,                0.72789,                0.34683,                 1.0318,                0.85561,                0.86071,                0.80884,                0.70697,                0.59528,                 1.1989,                0.91728,               0.007228,               0.007228,               0.007228
                     87,                0.71595,                0.34309,                 1.0166,                0.85482,                0.86295,                0.81185,                0.70681,                0.59852,                 1.1945,                0.91548,               0.007195,               0.007195,               0.007195
