                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     14,                0.93261,                0.46045,                 1.1438,                0.96371,                0.96244,                0.98828,                0.79338,                0.69408,                0.41347,                0.94896,               0.009802,               0.009802,               0.009802
                     15,                0.93547,                0.46513,                 1.1449,                0.97675,                0.97609,                0.99019,                0.80092,                0.69674,                0.41278,                0.94316,              0.0097855,              0.0097855,              0.0097855
                     16,                0.92105,                0.44909,                 1.1342,                0.94445,                0.96006,                0.97709,                0.79968,                0.71179,                 0.4143,                0.95669,               0.009769,               0.009769,               0.009769
                     17,                0.91582,                0.44142,                 1.1352,                0.97552,                0.98385,                0.98916,                0.80549,                0.69961,                0.38208,                0.95086,              0.0097525,              0.0097525,              0.0097525
                     18,                0.91492,                 0.4518,                 1.1393,                 0.9777,                0.96972,                0.98787,                 0.7998,                0.66228,                0.80447,                0.93951,               0.009736,               0.009736,               0.009736
                     19,                0.90779,                0.44705,                 1.1333,                0.97861,                0.98039,                0.99059,                 0.8118,                0.67165,                0.37112,                0.93706,              0.0097195,              0.0097195,              0.0097195
                     20,                0.89084,                0.43735,                 1.1272,                0.98195,                0.97783,                0.99213,                0.81253,                0.66594,                0.34096,                0.93924,               0.009703,               0.009703,               0.009703
                     21,                0.89524,                0.43909,                 1.1287,                0.96379,                0.98055,                0.98724,                0.81195,                0.64878,                0.38705,                0.92625,              0.0096865,              0.0096865,              0.0096865
                     22,                0.88331,                0.43341,                 1.1126,                0.97487,                  0.965,                0.98241,                 0.7899,                0.67915,                0.33222,                0.94717,                0.00967,                0.00967,                0.00967
                     23,                0.88461,                 0.4394,                  1.118,                 0.9794,                0.96751,                0.99089,                0.79714,                0.65749,                0.32859,                0.93845,              0.0096535,              0.0096535,              0.0096535
                     24,                0.88085,                0.44046,                 1.1313,                0.98637,                0.96993,                0.98827,                0.80083,                 0.6693,                0.32673,                0.93375,               0.009637,               0.009637,               0.009637
                     25,                0.88078,                 0.4365,                  1.112,                0.96606,                  0.966,                0.98771,                0.79589,                0.68409,                0.64237,                0.95142,              0.0096205,              0.0096205,              0.0096205
                     26,                0.86091,                0.43134,                 1.1114,                0.97985,                0.98465,                 0.9894,                0.81969,                0.64166,                 0.4899,                0.92211,               0.009604,               0.009604,               0.009604
                     27,                0.86397,                0.42623,                 1.0943,                0.98056,                0.98788,                0.99235,                0.82731,                0.63186,                0.31641,                0.91987,              0.0095875,              0.0095875,              0.0095875
                     28,                0.85848,                0.42361,                 1.0925,                0.96342,                0.98465,                0.99012,                0.81583,                 0.6891,                0.32145,                0.93853,               0.009571,               0.009571,               0.009571
                     29,                0.86446,                 0.4239,                 1.0991,                0.97553,                0.97478,                0.99183,                 0.8291,                0.63042,                0.32365,                0.92048,              0.0095545,              0.0095545,              0.0095545
                     30,                0.86594,                0.42575,                 1.1126,                0.97845,                0.97684,                0.98956,                0.79194,                0.74471,                0.44761,                0.97894,               0.009538,               0.009538,               0.009538
                     31,                0.85121,                0.42458,                 1.0992,                0.98518,                0.97811,                0.99278,                0.82658,                0.63123,                0.28914,                0.91779,              0.0095215,              0.0095215,              0.0095215
                     32,                0.85779,                 0.4233,                 1.1022,                0.98698,                 0.9783,                0.99088,                0.81028,                0.70358,                0.31195,                 0.9522,               0.009505,               0.009505,               0.009505
                     33,                0.85302,                0.42164,                 1.0966,                0.97935,                0.97531,                0.98984,                0.82311,                0.64594,                0.42736,                0.92662,              0.0094885,              0.0094885,              0.0094885
                     34,                0.85939,                0.41908,                 1.0996,                0.98076,                0.97696,                0.98957,                0.79851,                0.69379,                0.36153,                 0.9476,               0.009472,               0.009472,               0.009472
                     35,                0.84962,                0.41959,                 1.0979,                0.98391,                 0.9821,                0.98909,                0.81691,                0.64207,                 0.2957,                0.92157,              0.0094555,              0.0094555,              0.0094555
                     36,                0.85078,                0.41441,                 1.0998,                0.98615,                 0.9857,                0.99096,                0.82064,                0.64556,                0.33939,                0.93024,               0.009439,               0.009439,               0.009439
                     37,                0.84123,                0.42088,                 1.0947,                0.98181,                 0.9808,                0.99041,                0.82726,                 0.6419,                0.32225,                0.92192,              0.0094225,              0.0094225,              0.0094225
                     38,                0.83774,                0.41175,                 1.0905,                 0.9806,                 0.9714,                0.99093,                0.81051,                0.68445,                0.31534,                0.94092,               0.009406,               0.009406,               0.009406
                     39,                 0.8324,                0.41618,                 1.0854,                0.98929,                0.97755,                 0.9916,                 0.8258,                0.64895,                0.63033,                0.92186,              0.0093895,              0.0093895,              0.0093895
                     40,                0.83283,                0.41267,                 1.0908,                0.97884,                0.97009,                0.99131,                 0.8265,                0.60995,                0.30063,                0.91853,               0.009373,               0.009373,               0.009373
                     41,                0.82577,                0.41356,                 1.0678,                0.97624,                 0.9749,                 0.9915,                0.82003,                0.64203,                 0.3208,                0.92693,              0.0093565,              0.0093565,              0.0093565
                     42,                0.83377,                0.41563,                 1.0854,                0.97619,                0.97953,                0.99032,                0.82544,                0.63979,                 0.2948,                 0.9215,                0.00934,                0.00934,                0.00934
                     43,                0.82638,                0.41256,                 1.0783,                0.97759,                0.97906,                0.99077,                0.82942,                0.63552,                0.31231,                0.93366,              0.0093235,              0.0093235,              0.0093235
                     44,                0.81647,                0.40341,                 1.0758,                0.97751,                0.99003,                0.99325,                0.82959,                0.62342,                0.35103,                0.92107,               0.009307,               0.009307,               0.009307
                     45,                0.81304,                0.40457,                 1.0697,                0.97983,                0.98809,                0.98995,                0.82773,                0.62619,                0.28707,                0.92062,              0.0092905,              0.0092905,              0.0092905
                     46,                0.82377,                0.40475,                 1.0832,                0.97565,                0.97828,                0.98882,                0.83343,                0.64376,                0.29307,                0.91727,               0.009274,               0.009274,               0.009274
                     47,                0.81763,                0.40859,                 1.0824,                0.98941,                0.96854,                0.98887,                0.81872,                0.64577,                0.29531,                0.92509,              0.0092575,              0.0092575,              0.0092575
                     48,                0.80526,                0.40165,                 1.0676,                0.98833,                0.98206,                0.99058,                0.82839,                0.65252,                0.30278,                0.93325,               0.009241,               0.009241,               0.009241
                     49,                0.80748,                0.40023,                 1.0839,                0.98535,                0.97632,                0.99172,                0.81807,                0.63995,                0.30298,                0.95365,              0.0092245,              0.0092245,              0.0092245
                     50,                0.80638,                0.40193,                 1.0829,                0.97769,                0.99232,                0.99166,                0.83673,                0.61654,                0.28807,                0.91594,               0.009208,               0.009208,               0.009208
                     51,                0.80898,                0.40258,                 1.0774,                 0.9833,                0.98845,                0.99272,                0.83262,                0.61589,                0.28492,                0.91317,              0.0091915,              0.0091915,              0.0091915
                     52,                0.79624,                0.39414,                 1.0662,                0.99059,                0.97698,                0.99302,                0.82752,                0.63299,                0.32647,                0.92159,               0.009175,               0.009175,               0.009175
                     53,                0.79111,                0.39007,                 1.0677,                0.97807,                0.97366,                0.99259,                0.83231,                0.61021,                 2.4204,                0.91773,              0.0091585,              0.0091585,              0.0091585
                     54,                0.79476,                0.39179,                 1.0617,                0.98813,                0.98761,                 0.9909,                 0.8259,                0.62833,                0.28989,                0.92126,               0.009142,               0.009142,               0.009142
                     55,                0.79659,                0.39855,                 1.0625,                0.98636,                0.99038,                 0.9922,                0.83936,                0.61498,                0.27572,                0.91182,              0.0091255,              0.0091255,              0.0091255
                     56,                 0.7916,                0.39441,                 1.0521,                 0.9838,                0.99013,                0.99271,                 0.8338,                0.61431,                0.31487,                 0.9093,               0.009109,               0.009109,               0.009109
                     57,                0.80138,                0.39891,                 1.0563,                0.98153,                0.99293,                0.99274,                0.83922,                0.61101,                0.29713,                0.91286,              0.0090925,              0.0090925,              0.0090925
                     58,                 0.8037,                0.39978,                 1.0656,                0.98039,                0.99103,                0.99309,                0.83967,                 0.6018,                0.27154,                0.90811,               0.009076,               0.009076,               0.009076
                     59,                0.79021,                0.39057,                 1.0514,                0.97884,                 0.9854,                 0.9926,                0.83726,                0.61551,                0.27878,                0.91103,              0.0090595,              0.0090595,              0.0090595
                     60,                0.78294,                0.38768,                 1.0581,                0.98894,                0.98491,                0.99311,                0.84073,                0.60391,                0.26767,                0.91303,               0.009043,               0.009043,               0.009043
                     61,                0.78161,                0.38864,                 1.0533,                 0.9848,                0.97785,                0.99228,                0.84309,                0.60195,                0.27538,                0.90932,              0.0090265,              0.0090265,              0.0090265
                     62,                0.78242,                0.39172,                 1.0463,                0.98513,                0.97046,                0.98994,                0.83653,                0.61747,                0.30213,                0.91691,                0.00901,                0.00901,                0.00901
                     63,                0.78017,                0.38597,                 1.0554,                0.98418,                0.98207,                0.99146,                0.82474,                0.64076,                0.40297,                0.92414,              0.0089935,              0.0089935,              0.0089935
                     64,                0.77015,                0.38491,                 1.0538,                 0.9862,                0.98704,                0.99345,                0.83151,                0.63218,                0.28182,                0.92205,               0.008977,               0.008977,               0.008977
                     65,                0.78702,                 0.3925,                 1.0708,                 0.9805,                0.98676,                0.99227,                0.82775,                 0.6439,                0.28967,                 0.9325,              0.0089605,              0.0089605,              0.0089605
                     66,                0.78213,                0.38666,                 1.0572,                 0.9845,                0.98844,                0.99327,                0.84786,                0.59473,                0.26558,                0.90915,               0.008944,               0.008944,               0.008944
                     67,                0.76964,                0.38107,                 1.0575,                0.98723,                0.98106,                0.99167,                0.83651,                0.62969,                0.28774,                0.92502,              0.0089275,              0.0089275,              0.0089275
                     68,                0.78503,                0.39038,                  1.064,                0.97666,                0.98524,                0.99348,                0.84053,                0.62125,                0.28819,                0.92768,               0.008911,               0.008911,               0.008911
                     69,                0.76714,                 0.3832,                 1.0445,                0.98548,                0.98009,                0.99244,                0.84503,                0.60481,                0.27315,                 0.9092,              0.0088945,              0.0088945,              0.0088945
                     70,                0.78102,                0.38412,                 1.0582,                0.98984,                 0.9856,                0.99349,                0.85261,                0.57986,                0.28089,                0.90149,               0.008878,               0.008878,               0.008878
                     71,                0.76037,                0.37491,                 1.0462,                0.97998,                0.98896,                0.99066,                0.83635,                0.61528,                0.27779,                0.92043,              0.0088615,              0.0088615,              0.0088615
                     72,                 0.7671,                0.38403,                 1.0574,                0.98247,                0.98792,                0.99142,                  0.837,                0.60148,                0.28186,                0.91253,               0.008845,               0.008845,               0.008845
                     73,                0.76678,                0.38753,                 1.0618,                0.98957,                0.98242,                0.99152,                0.84254,                0.61136,                0.28695,                0.91484,              0.0088285,              0.0088285,              0.0088285
                     74,                0.75955,                 0.3764,                 1.0441,                0.98023,                0.99185,                0.99281,                 0.8405,                0.61391,                0.29361,                0.91636,               0.008812,               0.008812,               0.008812
                     75,                0.75389,                0.37152,                 1.0374,                0.98848,                0.98542,                0.99271,                0.84953,                0.59853,                0.27249,                0.90828,              0.0087955,              0.0087955,              0.0087955
                     76,                0.75747,                0.38153,                 1.0487,                0.98268,                0.98374,                0.99237,                0.84751,                0.59165,                0.28015,                0.90976,               0.008779,               0.008779,               0.008779
                     77,                0.75337,                0.37581,                 1.0447,                0.98494,                0.98599,                0.99251,                0.84779,                0.60753,                0.26878,                0.90915,              0.0087625,              0.0087625,              0.0087625
                     78,                0.75467,                 0.3775,                 1.0402,                0.98987,                0.97576,                0.99253,                0.84605,                0.59299,                0.26301,                0.90671,               0.008746,               0.008746,               0.008746
                     79,                0.74674,                0.36963,                 1.0364,                0.98131,                0.98202,                0.99303,                0.84552,                0.59598,                0.26577,                0.90575,              0.0087295,              0.0087295,              0.0087295
                     80,                0.75431,                0.37483,                 1.0423,                0.98861,                0.98247,                0.99233,                0.85108,                0.59164,                0.26103,                0.90582,               0.008713,               0.008713,               0.008713
                     81,                0.74858,                0.37343,                 1.0347,                0.98615,                0.98393,                0.99336,                 0.8459,                0.60512,                0.26623,                0.91367,              0.0086965,              0.0086965,              0.0086965
                     82,                0.74929,                0.37492,                 1.0437,                0.98262,                0.98614,                0.99164,                0.84127,                0.59578,                0.27169,                0.90592,                0.00868,                0.00868,                0.00868
                     83,                0.73283,                0.36556,                 1.0246,                0.98642,                0.98589,                0.99204,                0.85303,                0.58552,                0.26192,                0.90608,              0.0086635,              0.0086635,              0.0086635
                     84,                0.73385,                0.37164,                 1.0174,                0.98526,                0.98895,                0.99134,                0.83414,                0.61191,                0.28833,                0.91248,               0.008647,               0.008647,               0.008647
                     85,                0.74036,                 0.3713,                 1.0254,                 0.9861,                0.99164,                0.99208,                0.84862,                0.59705,                0.26076,                0.91042,              0.0086305,              0.0086305,              0.0086305
                     86,                0.74315,                 0.3714,                 1.0366,                0.98699,                0.98542,                0.99135,                0.84585,                0.61002,                0.26745,                0.91498,               0.008614,               0.008614,               0.008614
                     87,                 0.7401,                0.36743,                 1.0206,                0.97926,                 0.9903,                0.99218,                0.85085,                0.59226,                0.26728,                0.90901,              0.0085975,              0.0085975,              0.0085975
                     88,                0.73094,                0.36422,                 1.0213,                0.98822,                0.98799,                0.99217,                0.85367,                0.58098,                0.26034,                 0.9029,               0.008581,               0.008581,               0.008581
                     89,                 0.7322,                0.36495,                  1.029,                0.98524,                 0.9916,                0.99352,                0.85251,                 0.5885,                0.26249,                0.90317,              0.0085645,              0.0085645,              0.0085645
                     90,                 0.7393,                0.36544,                 1.0333,                0.99004,                0.98589,                0.99257,                0.85273,                0.58617,                0.25723,                0.90456,               0.008548,               0.008548,               0.008548
                     91,                0.72569,                0.36411,                 1.0248,                0.98617,                0.98686,                0.99299,                0.84545,                0.58836,                0.26185,                0.90932,              0.0085315,              0.0085315,              0.0085315
                     92,                0.73988,                0.36865,                 1.0342,                 0.9824,                0.99035,                0.99143,                0.85055,                0.57975,                0.26182,                0.90832,               0.008515,               0.008515,               0.008515
                     93,                0.74236,                0.36928,                 1.0404,                0.98066,                0.99266,                0.99218,                0.85105,                0.57699,                0.27273,                0.91081,              0.0084985,              0.0084985,              0.0084985
                     94,                0.73029,                0.36573,                 1.0296,                0.98104,                0.99253,                0.99062,                0.85037,                0.58712,                 0.2653,                0.90846,               0.008482,               0.008482,               0.008482
                     95,                 0.7363,                0.36617,                 1.0327,                  0.988,                0.98761,                0.99289,                0.84768,                0.59321,                0.26088,                0.90901,              0.0084655,              0.0084655,              0.0084655
                     96,                0.72932,                0.37007,                 1.0346,                0.97846,                0.99495,                0.99286,                0.85037,                0.57394,                0.25978,                0.89934,               0.008449,               0.008449,               0.008449
                     97,                 0.7292,                0.35993,                 1.0249,                0.98408,                0.98904,                0.99296,                0.84998,                0.57794,                0.25589,                0.90879,              0.0084325,              0.0084325,              0.0084325
                     98,                0.72445,                0.36958,                 1.0256,                0.98389,                0.98795,                0.99164,                0.85128,                0.58825,                0.31886,                0.90816,               0.008416,               0.008416,               0.008416
                     99,                0.73339,                0.36996,                 1.0349,                0.98593,                0.98836,                0.99102,                0.84297,                0.57831,                0.27002,                0.90234,              0.0083995,              0.0083995,              0.0083995
                    100,                0.73029,                0.37044,                 1.0259,                0.98064,                0.98859,                0.99228,                0.85005,                0.57743,                0.25545,                0.90177,               0.008383,               0.008383,               0.008383
                    101,                0.72714,                0.35991,                 1.0268,                0.98722,                0.98518,                0.99222,                0.85407,                0.57174,                0.25092,                0.90112,              0.0083665,              0.0083665,              0.0083665
                    102,                0.72685,                0.36552,                 1.0179,                0.97802,                0.98323,                0.99069,                0.85054,                0.57593,                0.25699,                0.90597,                0.00835,                0.00835,                0.00835
                    103,                0.71933,                0.36131,                 1.0146,                0.98252,                0.98966,                 0.9922,                0.84999,                0.58555,                0.25651,                0.90789,              0.0083335,              0.0083335,              0.0083335
                    104,                0.72935,                0.36404,                 1.0301,                0.98687,                0.99182,                0.98996,                0.84655,                0.58311,                 0.2606,                0.90674,               0.008317,               0.008317,               0.008317
                    105,                0.72829,                0.36541,                 1.0275,                0.98568,                0.98981,                0.99114,                0.85431,                0.56749,                0.24714,                0.89797,              0.0083005,              0.0083005,              0.0083005
                    106,                0.71488,                0.35581,                 1.0238,                0.98904,                0.97739,                0.99105,                0.85619,                  0.566,                0.25334,                0.90071,               0.008284,               0.008284,               0.008284
                    107,                0.72425,                 0.3661,                 1.0323,                 0.9825,                0.98809,                0.98957,                 0.8465,                 0.5817,                0.25181,                0.90902,              0.0082675,              0.0082675,              0.0082675
                    108,                0.70603,                0.35337,                 1.0123,                0.98429,                0.98652,                0.99072,                0.85281,                0.56714,                0.25055,                0.89853,               0.008251,               0.008251,               0.008251
                    109,                0.70978,                0.35727,                 1.0223,                 0.9866,                0.98997,                0.99195,                0.85737,                0.57509,                0.24927,                0.90633,              0.0082345,              0.0082345,              0.0082345
                    110,                 0.7144,                0.35637,                 1.0254,                0.98367,                0.99158,                0.99157,                0.85629,                0.58224,                0.24904,                 0.9122,               0.008218,               0.008218,               0.008218
                    111,                 0.7167,                0.36301,                 1.0264,                 0.9878,                0.97945,                0.99083,                0.85141,                0.58104,                 0.2503,                0.91361,              0.0082015,              0.0082015,              0.0082015
                    112,                0.71936,                0.36272,                 1.0285,                0.98591,                0.98884,                0.99249,                0.85369,                0.58079,                0.25171,                0.91221,               0.008185,               0.008185,               0.008185
                    113,                0.70705,                 0.3574,                 1.0206,                 0.9906,                0.97977,                0.99122,                0.84782,                0.57023,                0.26669,                0.90281,              0.0081685,              0.0081685,              0.0081685
                    114,                0.69098,                0.34689,                0.99863,                0.98096,                0.98768,                0.99072,                 0.8537,                0.56447,                0.24581,                 0.8979,               0.008152,               0.008152,               0.008152
                    115,                 0.7179,                0.35736,                 1.0225,                0.98595,                0.98589,                  0.991,                0.85274,                0.56899,                0.24638,                0.90374,              0.0081355,              0.0081355,              0.0081355
                    116,                0.70665,                0.34892,                 1.0092,                0.98348,                0.97742,                0.99047,                0.85472,                0.56425,                0.24544,                0.90105,               0.008119,               0.008119,               0.008119
                    117,                 0.7059,                0.34964,                   1.01,                0.98245,                 0.9799,                0.99212,                0.85327,                0.57346,                0.24812,                0.90368,              0.0081025,              0.0081025,              0.0081025
                    118,                 0.7057,                0.35479,                 1.0198,                0.98226,                0.98455,                0.99153,                0.85678,                0.57184,                0.25434,                0.90694,               0.008086,               0.008086,               0.008086
                    119,                0.70359,                 0.3551,                 1.0139,                0.98562,                0.98817,                0.99267,                0.85525,                0.55917,                0.24055,                0.89583,              0.0080695,              0.0080695,              0.0080695
                    120,                0.69826,                0.34867,                 1.0064,                0.98296,                0.99195,                0.99299,                0.85333,                0.57004,                0.24263,                0.90384,               0.008053,               0.008053,               0.008053
                    121,                0.68919,                0.34914,                 1.0096,                0.98142,                 0.9925,                0.99167,                 0.8526,                0.56908,                0.26254,                0.90012,              0.0080365,              0.0080365,              0.0080365
                    122,                0.69047,                0.34833,                0.99742,                0.97691,                 0.9862,                0.99101,                0.85855,                0.55663,                0.25468,                0.89615,                0.00802,                0.00802,                0.00802
                    123,                0.69215,                0.35135,                 1.0027,                0.98463,                0.98872,                0.99197,                0.85877,                0.55602,                0.24549,                0.89551,              0.0080035,              0.0080035,              0.0080035
                    124,                0.68691,                0.34247,                 1.0062,                0.98545,                0.98889,                0.99161,                0.85976,                0.56133,                0.24523,                0.90011,               0.007987,               0.007987,               0.007987
                    125,                0.69211,                0.34344,                 1.0113,                0.98256,                0.98275,                0.99092,                0.85897,                0.57173,                0.24802,                0.90067,              0.0079705,              0.0079705,              0.0079705
                    126,                0.68322,                0.34429,                 1.0035,                 0.9808,                0.98118,                0.99003,                0.85624,                0.56606,                0.24697,                0.90165,               0.007954,               0.007954,               0.007954
                    127,                0.68953,                0.35023,                 1.0019,                0.98105,                0.98575,                0.99049,                0.85281,                0.56559,                0.24391,                0.90289,              0.0079375,              0.0079375,              0.0079375
                    128,                0.69929,                0.34915,                0.99855,                0.98954,                0.98097,                0.99209,                0.86355,                0.56095,                0.24898,                  0.901,               0.007921,               0.007921,               0.007921
                    129,                0.68919,                0.34986,                 1.0036,                 0.9908,                0.98047,                0.99226,                0.85889,                0.56486,                0.25158,                0.90311,              0.0079045,              0.0079045,              0.0079045
                    130,                0.69722,                 0.3476,                  1.008,                0.98363,                0.98592,                0.99142,                0.86109,                0.56072,                0.24797,                 0.8973,               0.007888,               0.007888,               0.007888
                    131,                0.68789,                0.34853,                 1.0061,                 0.9845,                0.98497,                0.99179,                0.85869,                0.56515,                0.24599,                0.89888,              0.0078715,              0.0078715,              0.0078715
                    132,                0.68542,                0.34374,                0.99317,                0.98793,                0.98385,                0.99093,                0.86009,                0.55862,                0.24125,                0.90157,               0.007855,               0.007855,               0.007855
                    133,                 0.6924,                0.34825,                 1.0114,                0.98767,                0.98652,                0.99237,                0.86433,                0.56145,                0.24118,                0.90246,              0.0078385,              0.0078385,              0.0078385
                    134,                0.69024,                0.35007,                 1.0067,                0.98575,                0.98283,                0.99099,                0.86049,                0.55965,                0.24569,                0.89932,               0.007822,               0.007822,               0.007822
                    135,                0.68458,                0.34609,                 1.0036,                0.98618,                0.98385,                0.99158,                0.86156,                0.56199,                0.24262,                0.90266,              0.0078055,              0.0078055,              0.0078055
                    136,                0.67954,                0.34241,                0.99571,                0.98851,                0.98083,                0.99182,                0.86456,                0.55685,                 0.2427,                0.90084,               0.007789,               0.007789,               0.007789
                    137,                0.68837,                0.34488,                 1.0102,                0.98835,                0.98275,                0.99065,                0.86227,                0.56625,                0.24478,                0.90612,              0.0077725,              0.0077725,              0.0077725
                    138,                 0.6851,                0.34531,                 1.0047,                0.98237,                0.98918,                0.99192,                0.86559,                0.56529,                0.24378,                0.90586,               0.007756,               0.007756,               0.007756
                    139,                0.68122,                0.34279,                0.99795,                0.97796,                 0.9912,                0.99157,                0.86059,                0.57734,                 0.2528,                0.91127,              0.0077395,              0.0077395,              0.0077395
                    140,                0.67913,                0.34455,                0.99311,                 0.9841,                0.98535,                  0.992,                0.85965,                 0.5733,                0.24515,                0.90764,               0.007723,               0.007723,               0.007723
                    141,                0.67959,                 0.3434,                0.99525,                 0.9873,                0.98275,                0.99152,                0.86224,                0.57717,                0.24756,                0.90829,              0.0077065,              0.0077065,              0.0077065
                    142,                0.68092,                0.34264,                 1.0025,                 0.9888,                0.98303,                0.99168,                0.86637,                0.56253,                0.23629,                0.90524,                0.00769,                0.00769,                0.00769
                    143,                0.67267,                 0.3402,                0.98974,                0.98024,                0.98961,                 0.9914,                0.86576,                 0.5551,                0.23748,                 0.9007,              0.0076735,              0.0076735,              0.0076735
                    144,                0.67538,                0.34665,                0.99198,                0.98396,                0.98761,                0.99173,                 0.8616,                0.55647,                0.23775,                0.90287,               0.007657,               0.007657,               0.007657
                    145,                0.68052,                0.34244,                0.99157,                0.98506,                0.98652,                0.99161,                  0.867,                0.55361,                0.24078,                0.90226,              0.0076405,              0.0076405,              0.0076405
                    146,                0.66963,                0.33991,                 0.9901,                 0.9821,                0.98582,                0.99001,                0.86024,                0.56914,                0.24288,                0.90829,               0.007624,               0.007624,               0.007624
                    147,                0.67955,                0.34343,                 1.0027,                0.98361,                0.99205,                0.99163,                0.86302,                0.56318,                0.24351,                0.90434,              0.0076075,              0.0076075,              0.0076075
                    148,                  0.691,                0.34635,                 1.0008,                0.98412,                0.98887,                0.99226,                0.86117,                0.56463,                0.24115,                0.90312,               0.007591,               0.007591,               0.007591
                    149,                0.66021,                0.33726,                0.98004,                0.98385,                0.99097,                0.99234,                0.86632,                0.55805,                0.24451,                0.90325,              0.0075745,              0.0075745,              0.0075745
                    150,                0.67099,                0.34138,                0.99063,                0.98425,                0.98879,                0.99142,                0.86729,                0.55756,                0.27156,                0.90151,               0.007558,               0.007558,               0.007558
                    151,                0.67331,                0.33882,                0.99985,                0.98158,                 0.9885,                0.99106,                 0.8677,                0.55828,                0.26954,                0.89946,              0.0075415,              0.0075415,              0.0075415
                    152,                0.67191,                0.33787,                0.99419,                0.98232,                 0.9918,                0.99156,                0.86884,                 0.5506,                0.24255,                0.89694,               0.007525,               0.007525,               0.007525
                    153,                0.66321,                0.34096,                 0.9851,                0.98112,                0.99295,                0.99137,                0.87094,                0.55138,                0.23756,                 0.8984,              0.0075085,              0.0075085,              0.0075085
                    154,                0.66707,                 0.3398,                  0.994,                0.98414,                0.98774,                0.99165,                0.87215,                0.55267,                0.24228,                0.89717,               0.007492,               0.007492,               0.007492
                    155,                0.66376,                0.33479,                0.99162,                0.98355,                0.98464,                0.99009,                0.86915,                0.54897,                 0.2438,                0.89483,              0.0074755,              0.0074755,              0.0074755
                    156,                 0.6657,                0.33975,                 1.0045,                0.98501,                0.98341,                0.99118,                0.86881,                0.54894,                 0.2339,                0.89502,               0.007459,               0.007459,               0.007459
                    157,                0.66564,                0.33501,                0.99621,                0.98464,                0.98707,                0.99157,                0.86645,                0.54885,                0.23539,                0.89696,              0.0074425,              0.0074425,              0.0074425
                    158,                0.66411,                0.33601,                0.99158,                0.98443,                0.98593,                0.99077,                0.87245,                0.54186,                0.23282,                0.89316,               0.007426,               0.007426,               0.007426
                    159,                0.67231,                0.33941,                0.99513,                0.98667,                0.98334,                0.99149,                0.86886,                 0.5427,                0.23307,                0.89116,              0.0074095,              0.0074095,              0.0074095
                    160,                0.66356,                0.33816,                0.99917,                0.98752,                0.98456,                0.99086,                0.86692,                0.54882,                0.23623,                0.89294,               0.007393,               0.007393,               0.007393
                    161,                0.66058,                0.33536,                0.98311,                0.98837,                0.98378,                0.99092,                0.86478,                0.54479,                0.23315,                0.89461,              0.0073765,              0.0073765,              0.0073765
