                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     14,                 1.5723,                0.99211,                  1.674,                0.90854,                0.83436,                0.90725,                0.59722,                 1.2211,                0.93476,                 1.4612,              0.0012592,              0.0012592,              0.0012592
                     15,                 1.5185,                 0.9596,                 1.6297,                 0.9422,                0.84822,                0.92674,                0.61026,                 1.2316,                0.87208,                 1.4478,              0.0012451,              0.0012451,              0.0012451
                     16,                 1.5218,                0.94476,                  1.628,                0.91398,                0.86831,                0.92719,                0.60012,                 1.2111,                0.82901,                 1.4366,              0.0012309,              0.0012309,              0.0012309
                     17,                 1.5037,                0.93153,                 1.6203,                0.92962,                0.83179,                0.91894,                0.50725,                 1.5395,                0.92486,                  1.653,              0.0012168,              0.0012168,              0.0012168
                     18,                 1.4993,                0.89703,                 1.6177,                0.88737,                0.84193,                0.91319,                  0.565,                 1.3812,                0.87373,                 1.5526,              0.0012026,              0.0012026,              0.0012026
                     19,                 1.4676,                0.87992,                  1.592,                0.93092,                0.87618,                0.93932,                0.62741,                 1.2013,                0.78749,                 1.4229,              0.0011885,              0.0011885,              0.0011885
                     20,                 1.4519,                0.87268,                 1.5753,                 0.9106,                0.88017,                0.94606,                 0.6419,                 1.1467,                 0.7518,                 1.3777,              0.0011744,              0.0011744,              0.0011744
                     21,                 1.4288,                0.84362,                 1.5667,                0.91388,                0.91722,                0.95241,                0.65029,                 1.1353,                0.71075,                 1.3664,              0.0011602,              0.0011602,              0.0011602
                     22,                 1.4353,                0.84156,                 1.5551,                0.95659,                0.87735,                0.95087,                0.64537,                  1.133,                0.72498,                 1.3619,              0.0011461,              0.0011461,              0.0011461
                     23,                 1.4205,                0.82727,                 1.5619,                0.95676,                0.90741,                0.95529,                0.64781,                 1.1388,                0.70243,                   1.36,              0.0011319,              0.0011319,              0.0011319
                     24,                 1.3889,                0.81357,                 1.5242,                0.91538,                0.88005,                0.93813,                0.61862,                 1.2476,                0.77332,                 1.4536,              0.0011178,              0.0011178,              0.0011178
                     25,                 1.3988,                0.79704,                 1.5341,                0.91229,                0.88051,                0.93938,                0.64403,                 1.1459,                0.77751,                 1.3958,              0.0011036,              0.0011036,              0.0011036
                     26,                  1.376,                0.77563,                 1.5169,                0.88708,                0.85579,                0.90484,                0.53001,                 1.5164,                0.86994,                 1.6358,              0.0010895,              0.0010895,              0.0010895
                     27,                 1.3708,                0.76429,                 1.5193,                0.95594,                0.93332,                0.96025,                0.63935,                 1.1822,                0.68626,                 1.3836,              0.0010753,              0.0010753,              0.0010753
                     28,                 1.3568,                0.76954,                 1.5048,                0.93441,                0.92193,                0.96418,                0.63961,                 1.2188,                0.69014,                 1.4069,              0.0010612,              0.0010612,              0.0010612
                     29,                  1.351,                0.76122,                 1.5088,                0.92567,                0.93662,                0.96903,                 0.6395,                 1.2347,                0.69009,                 1.4458,               0.001047,               0.001047,               0.001047
                     30,                  1.324,                 0.7328,                 1.4809,                0.92738,                0.92426,                0.95406,                0.61376,                  1.283,                0.71036,                 1.4858,              0.0010329,              0.0010329,              0.0010329
                     31,                 1.3382,                0.74467,                 1.5003,                0.89451,                0.94266,                0.95429,                0.67213,                 1.0668,                0.65572,                 1.3096,              0.0010187,              0.0010187,              0.0010187
                     32,                 1.3362,                0.75219,                 1.4925,                0.94565,                0.94263,                0.96684,                0.66696,                 1.1132,                0.65412,                 1.3475,              0.0010046,              0.0010046,              0.0010046
                     33,                 1.3078,                0.72256,                 1.4716,                0.92335,                0.94706,                0.95972,                0.66618,                 1.1369,                0.65084,                 1.3553,             0.00099044,             0.00099044,             0.00099044
                     34,                 1.3051,                 0.7094,                 1.4657,                0.93829,                0.95659,                0.96312,                0.66228,                 1.1215,                0.65348,                 1.3664,             0.00097629,             0.00097629,             0.00097629
                     35,                 1.2915,                0.70653,                 1.4534,                0.93936,                0.92566,                0.96132,                0.60076,                 1.3479,                0.68496,                  1.517,             0.00096215,             0.00096215,             0.00096215
                     36,                 1.3001,                0.70289,                 1.4557,                0.93734,                0.96058,                0.96743,                0.68641,                 1.0755,                 0.6116,                 1.3165,               0.000948,               0.000948,               0.000948
                     37,                 1.2653,                0.69468,                 1.4432,                 0.9555,                0.94541,                0.97032,                0.69824,                 1.0124,                0.59663,                 1.2802,             0.00093385,             0.00093385,             0.00093385
                     38,                 1.2652,                0.68851,                 1.4401,                0.94675,                0.94038,                0.96601,                0.64919,                 1.1726,                0.63595,                 1.3811,              0.0009197,              0.0009197,              0.0009197
                     39,                 1.2721,                0.68988,                 1.4454,                0.93099,                0.95644,                0.97226,                0.69834,                 1.0486,                0.59872,                 1.3031,             0.00090556,             0.00090556,             0.00090556
                     40,                 1.2557,                0.67773,                 1.4282,                0.94299,                0.94306,                0.97047,                0.68614,                 1.0448,                0.60537,                 1.3092,             0.00089141,             0.00089141,             0.00089141
                     41,                 1.2406,                0.68042,                 1.4278,                0.93211,                0.94726,                0.97525,                0.67226,                 1.1559,                0.62024,                 1.3479,             0.00087726,             0.00087726,             0.00087726
                     42,                 1.2191,                0.66313,                 1.3985,                0.93116,                0.96296,                0.97399,                0.68775,                 1.1022,                0.59278,                  1.317,             0.00086312,             0.00086312,             0.00086312
                     43,                 1.2362,                0.66116,                 1.4229,                0.95815,                0.95189,                0.97655,                0.66115,                 1.1262,                0.60298,                 1.3363,             0.00084897,             0.00084897,             0.00084897
                     44,                 1.1917,                0.63712,                 1.3892,                0.96021,                0.94382,                0.97803,                0.70781,                 1.0173,                0.57298,                 1.2812,             0.00083482,             0.00083482,             0.00083482
                     45,                 1.1995,                 0.6485,                 1.3884,                0.95024,                0.95417,                0.97461,                0.69018,                 1.0836,                0.59216,                 1.3156,             0.00082067,             0.00082067,             0.00082067
                     46,                 1.2062,                0.65156,                 1.4045,                0.95202,                0.94069,                0.97207,                 0.6642,                 1.1705,                0.60638,                 1.3864,             0.00080653,             0.00080653,             0.00080653
                     47,                 1.2294,                0.64618,                 1.4053,                0.95054,                0.96199,                0.97381,                0.71898,                 1.0171,                0.54541,                 1.2677,             0.00079238,             0.00079238,             0.00079238
                     48,                 1.1876,                0.63084,                 1.3976,                0.96735,                0.95186,                0.97086,                0.70045,                  1.041,                0.56455,                 1.2959,             0.00077823,             0.00077823,             0.00077823
                     49,                 1.1943,                0.62987,                 1.3846,                0.96062,                0.95879,                0.97491,                0.68546,                 1.0923,                 0.5725,                  1.326,             0.00076409,             0.00076409,             0.00076409
                     50,                 1.1587,                 0.6309,                 1.3757,                 0.9598,                0.96099,                0.98095,                0.72748,                 0.9776,                0.54633,                 1.2415,             0.00074994,             0.00074994,             0.00074994
                     51,                  1.155,                0.61226,                 1.3578,                0.96248,                0.96513,                0.97713,                0.72207,                0.99366,                0.54108,                 1.2667,             0.00073579,             0.00073579,             0.00073579
                     52,                 1.1668,                0.62356,                 1.3744,                0.95991,                 0.9676,                0.97585,                0.71824,                0.97421,                0.52852,                 1.2377,             0.00072164,             0.00072164,             0.00072164
                     53,                 1.1573,                0.61336,                 1.3579,                0.97417,                0.95308,                0.97068,                0.72031,                 0.9836,                0.53366,                 1.2488,              0.0007075,              0.0007075,              0.0007075
                     54,                 1.1541,                0.61133,                 1.3543,                0.95941,                0.96568,                0.97548,                0.70972,                 1.0121,                0.54067,                 1.2674,             0.00069335,             0.00069335,             0.00069335
                     55,                 1.1341,                0.59899,                 1.3532,                0.97495,                0.96779,                0.97894,                0.73053,                0.95358,                0.51872,                 1.2344,              0.0006792,              0.0006792,              0.0006792
                     56,                  1.143,                0.60988,                 1.3626,                0.96281,                 0.9666,                0.97715,                0.70511,                 1.0427,                0.53422,                  1.296,             0.00066506,             0.00066506,             0.00066506
                     57,                 1.1307,                0.60082,                 1.3431,                0.95001,                0.96568,                0.98042,                0.70163,                 1.0407,                0.53836,                 1.2981,             0.00065091,             0.00065091,             0.00065091
                     58,                 1.1351,                0.59727,                 1.3442,                0.97429,                0.96338,                0.98022,                0.74566,                0.93986,                 0.5165,                 1.2266,             0.00063676,             0.00063676,             0.00063676
                     59,                 1.1217,                0.59551,                 1.3358,                0.97527,                0.96438,                0.97483,                0.72906,                0.97469,                0.51664,                 1.2433,             0.00062262,             0.00062262,             0.00062262
                     60,                 1.1126,                0.57773,                 1.3228,                0.95372,                0.95875,                0.97218,                0.69372,                  1.082,                0.54702,                 1.3017,             0.00060847,             0.00060847,             0.00060847
                     61,                 1.1225,                0.59077,                 1.3493,                0.95752,                0.97483,                0.98095,                0.72515,                0.97571,                0.51328,                 1.2469,             0.00059432,             0.00059432,             0.00059432
                     62,                 1.1029,                0.58157,                  1.329,                0.95682,                0.96107,                0.97564,                0.70092,                 1.0584,                0.53274,                 1.2966,             0.00058017,             0.00058017,             0.00058017
                     63,                 1.0946,                0.57646,                 1.3244,                0.96964,                0.97028,                0.97821,                0.71972,                  1.003,                0.51721,                 1.2512,             0.00056603,             0.00056603,             0.00056603
                     64,                 1.0769,                0.56174,                 1.3064,                 0.9739,                0.97315,                0.98072,                0.73647,                0.96455,                0.50543,                 1.2299,             0.00055188,             0.00055188,             0.00055188
                     65,                 1.0876,                0.56915,                 1.3204,                 0.9704,                0.97261,                0.98118,                0.71516,                 1.0365,                0.50268,                 1.2755,             0.00053773,             0.00053773,             0.00053773
                     66,                 1.0686,                0.55962,                 1.2954,                0.97915,                0.96869,                0.98112,                0.71835,                 1.0232,                0.50443,                 1.2681,             0.00052359,             0.00052359,             0.00052359
                     67,                 1.0871,                0.56539,                 1.3113,                  0.968,                0.97491,                0.98133,                0.72908,                0.96266,                0.49726,                 1.2301,             0.00050944,             0.00050944,             0.00050944
                     68,                 1.0609,                0.55995,                 1.2982,                0.97936,                0.96352,                0.97935,                0.72816,                0.98226,                 0.4889,                 1.2316,             0.00049529,             0.00049529,             0.00049529
                     69,                 1.0514,                0.55092,                 1.2851,                0.97357,                0.97491,                0.98285,                0.74154,                0.96015,                0.47767,                  1.213,             0.00048114,             0.00048114,             0.00048114
                     70,                 1.0691,                0.55986,                 1.3024,                0.97405,                0.97031,                0.98126,                0.71768,                 1.0181,                0.49353,                 1.2562,               0.000467,               0.000467,               0.000467
                     71,                 1.0506,                0.55044,                 1.2892,                0.97199,                 0.9703,                0.98149,                0.72952,                0.96357,                0.49124,                 1.2219,             0.00045285,             0.00045285,             0.00045285
                     72,                 1.0517,                0.55119,                 1.2857,                0.97289,                0.96786,                0.97903,                 0.7199,                  1.001,                0.49694,                 1.2567,              0.0004387,              0.0004387,              0.0004387
                     73,                 1.0603,                0.54884,                 1.2901,                 0.9726,                0.97028,                0.98304,                0.72737,                 1.0072,                0.49079,                 1.2467,             0.00042456,             0.00042456,             0.00042456
                     74,                  1.036,                0.53875,                 1.2767,                0.97756,                0.96338,                0.97991,                 0.7434,                0.93501,                0.47679,                 1.2011,             0.00041041,             0.00041041,             0.00041041
                     75,                 1.0355,                0.53837,                 1.2853,                0.97005,                0.97028,                0.98111,                0.74717,                0.94292,                0.47038,                 1.2067,             0.00039626,             0.00039626,             0.00039626
                     76,                 1.0182,                0.53949,                  1.277,                0.97082,                 0.9703,                0.97789,                0.72955,                0.98301,                0.46965,                 1.2383,             0.00038211,             0.00038211,             0.00038211
                     77,                 1.0105,                0.52592,                  1.263,                0.97173,                0.97567,                0.97857,                0.72785,                 1.0012,                0.47705,                  1.244,             0.00036797,             0.00036797,             0.00036797
                     78,                  1.004,                0.53047,                 1.2608,                0.96636,                 0.9726,                0.98027,                0.72339,                0.99778,                0.47371,                 1.2412,             0.00035382,             0.00035382,             0.00035382
                     79,                 1.0152,                0.52849,                  1.261,                0.97357,                0.97441,                0.98102,                0.75672,                0.91662,                0.45279,                 1.1919,             0.00033967,             0.00033967,             0.00033967
                     80,                 1.0088,                0.53382,                 1.2619,                0.97193,                0.97491,                0.98286,                0.74089,                 0.9423,                0.46404,                 1.2121,             0.00032553,             0.00032553,             0.00032553
                     81,                0.98968,                0.51978,                 1.2475,                0.97142,                0.97491,                0.98179,                0.73114,                0.97465,                0.46268,                 1.2274,             0.00031138,             0.00031138,             0.00031138
                     82,                0.99632,                0.51722,                 1.2517,                0.97587,                 0.9726,                0.98135,                0.73643,                0.98791,                0.46556,                 1.2328,             0.00029723,             0.00029723,             0.00029723
                     83,                0.99599,                0.52181,                 1.2509,                0.97696,                 0.9726,                0.98344,                0.74685,                0.94831,                0.45862,                 1.2104,             0.00028308,             0.00028308,             0.00028308
                     84,                0.98459,                0.51715,                 1.2457,                0.97369,                 0.9695,                0.98093,                0.73731,                0.96389,                 0.4695,                 1.2321,             0.00026894,             0.00026894,             0.00026894
                     85,                0.98058,                0.50926,                 1.2414,                0.97252,                 0.9726,                0.98046,                0.74823,                0.93624,                 0.4658,                 1.2003,             0.00025479,             0.00025479,             0.00025479
                     86,                0.99222,                0.52094,                 1.2556,                0.97709,                0.97491,                0.98302,                0.75676,                0.91468,                0.44678,                 1.1889,             0.00024064,             0.00024064,             0.00024064
                     87,                0.98381,                0.51368,                 1.2381,                 0.9753,                0.97491,                0.98052,                0.72123,                 1.0116,                0.47197,                 1.2622,              0.0002265,              0.0002265,              0.0002265
                     88,                0.97062,                0.51238,                   1.24,                0.97329,                 0.9726,                0.97939,                0.74897,                0.93336,                0.45352,                 1.2008,             0.00021235,             0.00021235,             0.00021235
                     89,                0.95244,                0.49944,                 1.2243,                0.97478,                0.97488,                0.97878,                0.73958,                0.93782,                0.45727,                 1.2103,              0.0001982,              0.0001982,              0.0001982
